Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,IT,Italy,2016,26417486,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,IT,Italy,2016,2849793,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,IT,Italy,2016,13864569,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,IT,Italy,2016,789853405,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,IT,Italy,2016,242688238.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,IT,Italy,2016,238556739.51,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,IT,Italy,2016,999593476.42,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,IT,Italy,2016,81660167.54,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,IT,Italy,2016,33339828.01,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,IT,Italy,2016,787965863.44,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,IT,Italy,2016,119087622.96,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,IT,Italy,2016,109257662.27,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,IT,Italy,2016,503804553.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,IT,Italy,2016,38809478.39,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,IT,Italy,2016,17006546.63,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,LT,Lithuania,2018,468921252,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2018,177277990.77,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,LT,Lithuania,2018,70555381.47,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,LT,Lithuania,2018,137985970.01,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,LT,Lithuania,2018,8907133.78,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,LT,Lithuania,2018,69838300.91,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LT,Lithuania,2018,412590,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,LT,Lithuania,2018,12758,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,LT,Lithuania,2018,-4266723,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,LT,Lithuania,2018,2065062,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,LT,Lithuania,2018,2332558,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,LT,Lithuania,2018,270228,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,LT,Lithuania,2018,-1293,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,LT,Lithuania,2018,181394061,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,LT,Lithuania,2018,57770224.08,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,LT,Lithuania,2018,11315106.6,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LT,Lithuania,2018,93140643.53,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,LT,Lithuania,2018,11749569.62,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,LT,Lithuania,2018,37916652.34,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,LT,Lithuania,2018,169846122.98,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,LT,Lithuania,2018,49104690.47,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,LT,Lithuania,2018,9617840.61,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,LT,Lithuania,2018,70043807.06,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,LT,Lithuania,2018,8850630.35,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LT,Lithuania,2018,32229154.49,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2004,0,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2006,128215677.48,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,LT,Lithuania,2003,0,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2008,183521021.19,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2005,103328112.64,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2010,261144894.95,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2007,146287591.77,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2012,322238505.37,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2009,220108863.78,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,LT,Lithuania,2015,409894533,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2015,155964727.48,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,LT,Lithuania,2015,61339936.94,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,LT,Lithuania,2015,122585792.56,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,LT,Lithuania,2015,6532976.74,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,LT,Lithuania,2015,60143525.09,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LT,Lithuania,2015,30476884,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,LT,Lithuania,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,LT,Lithuania,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,LT,Lithuania,2015,25567949,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,LT,Lithuania,2015,2037480,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,LT,Lithuania,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,LT,Lithuania,2015,522253,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,LT,Lithuania,2015,1652988,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,LT,Lithuania,2015,296214,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,LT,Lithuania,2015,400000,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,LT,Lithuania,2015,243113441,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,LT,Lithuania,2015,91043539.57,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,LT,Lithuania,2015,984780.67,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LT,Lithuania,2015,96242341.3,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,LT,Lithuania,2015,5278656.59,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,LT,Lithuania,2015,1649440.75,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,LT,Lithuania,2015,155823169.69,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,LT,Lithuania,2015,77387017.34,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,LT,Lithuania,2015,837100.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,LT,Lithuania,2015,72238020.83,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,LT,Lithuania,2015,3958999.22,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LT,Lithuania,2015,1402032.11,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2011,288552735.85,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,LT,Lithuania,2017,462508695,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2017,175342077.86,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,LT,Lithuania,2017,69306886.3,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,LT,Lithuania,2017,137284582.99,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,LT,Lithuania,2017,7991554.31,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,LT,Lithuania,2017,68648340.04,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LT,Lithuania,2017,28934646,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,LT,Lithuania,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,LT,Lithuania,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,LT,Lithuania,2017,15390845,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,LT,Lithuania,2017,1967848,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,LT,Lithuania,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,LT,Lithuania,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,LT,Lithuania,2017,2177006,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,LT,Lithuania,2017,314621,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,LT,Lithuania,2017,9084326,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,LT,Lithuania,2017,217968915,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,LT,Lithuania,2017,93424464.44,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,LT,Lithuania,2017,19050371,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LT,Lithuania,2017,116443294.07,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,LT,Lithuania,2017,7150391.94,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,LT,Lithuania,2017,19221338.86,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,LT,Lithuania,2017,204843903.55,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,LT,Lithuania,2017,79410794.8,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,LT,Lithuania,2017,16192815.35,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,LT,Lithuania,2017,87524102.08,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,LT,Lithuania,2017,5378053.29,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LT,Lithuania,2017,16338138.03,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2013,351281200.48,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,LT,Lithuania,2014,393738758,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,LT,Lithuania,2014,314145680.02,
